"fips","state","county","lat","lng","month.index","type","cases"
49027,"UT","millard county",39.0733,-113.1006,8,"wild bird",3
49035,"UT","salt lake county",40.6673,-111.9236,10,"wild bird",10
49035,"UT","salt lake county",40.6673,-111.9236,11,"wild bird",1
49035,"UT","salt lake county",40.6673,-111.9236,5,"non-poultry",30
49035,"UT","salt lake county",40.6673,-111.9236,5,"wild bird",3
49035,"UT","salt lake county",40.6673,-111.9236,6,"non-poultry",70
49035,"UT","salt lake county",40.6673,-111.9236,6,"wild bird",10
49035,"UT","salt lake county",40.6673,-111.9236,7,"non-poultry",20
49035,"UT","salt lake county",40.6673,-111.9236,7,"wild bird",5
49035,"UT","salt lake county",40.6673,-111.9236,9,"wild bird",1
49039,"UT","sanpete county",39.3739,-111.5763,10,"poultry",332500
49039,"UT","sanpete county",39.3739,-111.5763,7,"poultry",51500
49039,"UT","sanpete county",39.3739,-111.5763,8,"wild bird",4
49039,"UT","sanpete county",39.3739,-111.5763,9,"poultry",317600
49039,"UT","sanpete county",39.3739,-111.5763,9,"wild bird",1
49045,"UT","tooele county",40.4488,-113.1311,9,"wild bird",1
49049,"UT","utah county",40.1199,-111.6703,10,"wild bird",1
49049,"UT","utah county",40.1199,-111.6703,11,"non-poultry",270
49049,"UT","utah county",40.1199,-111.6703,12,"captive wild bird",1
49049,"UT","utah county",40.1199,-111.6703,13,"wild bird",1
49049,"UT","utah county",40.1199,-111.6703,4,"non-poultry",7
49049,"UT","utah county",40.1199,-111.6703,5,"wild bird",3
49057,"UT","weber county",41.2698,-111.9134,10,"wild bird",1
49057,"UT","weber county",41.2698,-111.9134,11,"wild bird",3
49057,"UT","weber county",41.2698,-111.9134,5,"wild bird",3
49057,"UT","weber county",41.2698,-111.9134,6,"wild bird",5
49057,"UT","weber county",41.2698,-111.9134,7,"wild bird",1
49057,"UT","weber county",41.2698,-111.9134,8,"non-poultry",20
49057,"UT","weber county",41.2698,-111.9134,8,"wild bird",3
49057,"UT","weber county",41.2698,-111.9134,9,"wild bird",10
51033,"VA","caroline county",38.0267,-77.3471,8,"non-poultry",110
51041,"VA","chesterfield county",37.3785,-77.587,10,"wild bird",3
51061,"VA","fauquier county",38.7387,-77.8092,2,"non-poultry",90
51065,"VA","fluvanna county",37.8419,-78.2772,9,"wild bird",4
51073,"VA","gloucester county",37.416,-76.5434,11,"non-poultry",80
51650,"VA","hampton city",37.0551,-76.363,10,"non-poultry",40
51087,"VA","henrico county",37.538,-77.4058,1,"wild bird",2
51087,"VA","henrico county",37.538,-77.4058,12,"wild bird",3
51087,"VA","henrico county",37.538,-77.4058,13,"wild bird",2
51099,"VA","king george county",38.2733,-77.1572,4,"wild bird",1
51101,"VA","king william county",37.7066,-77.0885,12,"wild bird",1
51107,"VA","loudoun county",39.0907,-77.6357,7,"wild bird",3
51710,"VA","norfolk city",36.8945,-76.259,9,"wild bird",4
51137,"VA","orange county",38.2462,-78.0137,9,"wild bird",3
51143,"VA","pittsylvania county",36.8213,-79.3971,10,"wild bird",1
51161,"VA","roanoke county",37.2693,-80.068,12,"wild bird",1
51165,"VA","rockingham county",38.512,-78.8758,13,"poultry",36000
51175,"VA","southampton county",36.7204,-77.1061,10,"non-poultry",170
51810,"VA","virginia beach city",36.7335,-76.0435,10,"non-poultry",10
51810,"VA","virginia beach city",36.7335,-76.0435,2,"wild bird",2
50001,"VT","addison county",44.0308,-73.1409,11,"wild bird",11
50001,"VT","addison county",44.0308,-73.1409,5,"wild bird",1
50001,"VT","addison county",44.0308,-73.1409,6,"wild bird",1
50001,"VT","addison county",44.0308,-73.1409,9,"wild bird",24
50003,"VT","bennington county",43.0354,-73.093,6,"wild bird",1
50005,"VT","caledonia county",44.4647,-72.1021,4,"non-poultry",30
50007,"VT","chittenden county",44.4608,-73.0808,3,"wild bird",1
50007,"VT","chittenden county",44.4608,-73.0808,9,"wild bird",37
50009,"VT","essex county",44.7275,-71.7359,6,"wild bird",1
50011,"VT","franklin county",44.8578,-72.913,4,"wild bird",1
50013,"VT","grand isle county",44.7968,-73.2949,3,"wild bird",1
50015,"VT","lamoille county",44.607,-72.6418,12,"non-poultry",50
50017,"VT","orange county",44.0056,-72.3769,5,"wild bird",1
50019,"VT","orleans county",44.829,-72.2434,12,"wild bird",2
50023,"VT","washington county",44.2734,-72.6148,4,"wild bird",2
50023,"VT","washington county",44.2734,-72.6148,6,"wild bird",1
53003,"WA","asotin county",46.1918,-117.203,5,"wild bird",2
53005,"WA","benton county",46.2398,-119.5112,5,"wild bird",4
53005,"WA","benton county",46.2398,-119.5112,6,"wild bird",3
53005,"WA","benton county",46.2398,-119.5112,8,"wild bird",2
53009,"WA","clallam county",48.0493,-123.928,11,"wild bird",1
53009,"WA","clallam county",48.0493,-123.928,12,"wild bird",2
53009,"WA","clallam county",48.0493,-123.928,5,"non-poultry",20
53009,"WA","clallam county",48.0493,-123.928,8,"wild bird",1
53009,"WA","clallam county",48.0493,-123.928,9,"wild bird",2
53011,"WA","clark county",45.7791,-122.4826,11,"wild bird",2
53011,"WA","clark county",45.7791,-122.4826,12,"wild bird",2
53015,"WA","cowlitz county",46.1932,-122.681,8,"non-poultry",20
53021,"WA","franklin county",46.5347,-118.8989,12,"poultry",1015500
53021,"WA","franklin county",46.5347,-118.8989,13,"wild bird",1
53021,"WA","franklin county",46.5347,-118.8989,5,"wild bird",1
53021,"WA","franklin county",46.5347,-118.8989,6,"wild bird",1
53025,"WA","grant county",47.2057,-119.4517,10,"wild bird",1
53025,"WA","grant county",47.2057,-119.4517,12,"wild bird",3
53025,"WA","grant county",47.2057,-119.4517,4,"wild bird",2
53025,"WA","grant county",47.2057,-119.4517,5,"wild bird",1
53027,"WA","grays harbor county",47.1502,-123.7736,12,"wild bird",1
53029,"WA","island county",48.163,-122.5481,12,"wild bird",1
53029,"WA","island county",48.163,-122.5481,5,"wild bird",1
53029,"WA","island county",48.163,-122.5481,7,"wild bird",1
53029,"WA","island county",48.163,-122.5481,9,"wild bird",1
53031,"WA","jefferson county",47.7487,-123.596,7,"non-poultry",100
53031,"WA","jefferson county",47.7487,-123.596,8,"wild bird",1
53033,"WA","king county",47.4902,-121.8052,11,"wild bird",1
53033,"WA","king county",47.4902,-121.8052,12,"wild bird",2
53033,"WA","king county",47.4902,-121.8052,5,"non-poultry",207
53033,"WA","king county",47.4902,-121.8052,5,"wild bird",3
53033,"WA","king county",47.4902,-121.8052,6,"non-poultry",12
53033,"WA","king county",47.4902,-121.8052,6,"poultry",50
53033,"WA","king county",47.4902,-121.8052,6,"wild bird",12
53033,"WA","king county",47.4902,-121.8052,7,"poultry",220
53033,"WA","king county",47.4902,-121.8052,8,"wild bird",1
53033,"WA","king county",47.4902,-121.8052,9,"wild bird",1
53035,"WA","kitsap county",47.613,-122.6716,7,"non-poultry",6
53035,"WA","kitsap county",47.613,-122.6716,8,"non-poultry",10
53035,"WA","kitsap county",47.613,-122.6716,8,"wild bird",2
53043,"WA","lincoln county",47.5762,-118.4187,12,"wild bird",1
53047,"WA","okanogan county",48.5488,-119.7408,5,"non-poultry",20
53049,"WA","pacific county",46.5557,-123.7041,10,"wild bird",1
53049,"WA","pacific county",46.5557,-123.7041,11,"wild bird",1
53049,"WA","pacific county",46.5557,-123.7041,12,"wild bird",1
53049,"WA","pacific county",46.5557,-123.7041,5,"poultry",40
53053,"WA","pierce county",47.0241,-122.1046,12,"non-poultry",40
53053,"WA","pierce county",47.0241,-122.1046,5,"non-poultry",40
53053,"WA","pierce county",47.0241,-122.1046,5,"wild bird",1
53053,"WA","pierce county",47.0241,-122.1046,6,"non-poultry",50
53053,"WA","pierce county",47.0241,-122.1046,6,"wild bird",1
53053,"WA","pierce county",47.0241,-122.1046,8,"non-poultry",70
53053,"WA","pierce county",47.0241,-122.1046,8,"wild bird",1
53053,"WA","pierce county",47.0241,-122.1046,9,"non-poultry",30
53055,"WA","san juan county",48.5782,-122.965,5,"wild bird",1
53055,"WA","san juan county",48.5782,-122.965,9,"wild bird",5
53057,"WA","skagit county",48.4793,-121.7305,11,"wild bird",6
53057,"WA","skagit county",48.4793,-121.7305,12,"wild bird",6
53057,"WA","skagit county",48.4793,-121.7305,13,"wild bird",1
53057,"WA","skagit county",48.4793,-121.7305,5,"wild bird",1
53057,"WA","skagit county",48.4793,-121.7305,9,"wild bird",1
53061,"WA","snohomish county",48.0475,-121.6975,11,"non-poultry",150
53061,"WA","snohomish county",48.0475,-121.6975,11,"wild bird",2
53061,"WA","snohomish county",48.0475,-121.6975,12,"poultry",180
53061,"WA","snohomish county",48.0475,-121.6975,12,"wild bird",2
53061,"WA","snohomish county",48.0475,-121.6975,13,"non-poultry",20
53061,"WA","snohomish county",48.0475,-121.6975,5,"non-poultry",40
53061,"WA","snohomish county",48.0475,-121.6975,5,"wild bird",3
53061,"WA","snohomish county",48.0475,-121.6975,6,"non-poultry",269
53061,"WA","snohomish county",48.0475,-121.6975,6,"wild bird",1
53061,"WA","snohomish county",48.0475,-121.6975,7,"poultry",340
53061,"WA","snohomish county",48.0475,-121.6975,9,"wild bird",1
53063,"WA","spokane county",47.6207,-117.404,5,"non-poultry",80
53063,"WA","spokane county",47.6207,-117.404,5,"wild bird",2
53065,"WA","stevens county",48.3991,-117.8552,5,"wild bird",1
53067,"WA","thurston county",46.9258,-122.8332,11,"wild bird",2
53067,"WA","thurston county",46.9258,-122.8332,12,"wild bird",1
53067,"WA","thurston county",46.9258,-122.8332,13,"non-poultry",120
53067,"WA","thurston county",46.9258,-122.8332,5,"non-poultry",410
53071,"WA","walla walla county",46.2298,-118.4784,10,"wild bird",2
53071,"WA","walla walla county",46.2298,-118.4784,13,"wild bird",1
53071,"WA","walla walla county",46.2298,-118.4784,5,"wild bird",1
53071,"WA","walla walla county",46.2298,-118.4784,8,"non-poultry",2
53073,"WA","whatcom county",48.8258,-121.7196,11,"wild bird",5
53073,"WA","whatcom county",48.8258,-121.7196,5,"non-poultry",80
53073,"WA","whatcom county",48.8258,-121.7196,6,"wild bird",1
53073,"WA","whatcom county",48.8258,-121.7196,9,"wild bird",10
53075,"WA","whitman county",46.9012,-117.523,12,"wild bird",1
53075,"WA","whitman county",46.9012,-117.523,13,"captive wild bird",1
53075,"WA","whitman county",46.9012,-117.523,13,"wild bird",1
53075,"WA","whitman county",46.9012,-117.523,8,"wild bird",3
53077,"WA","yakima county",46.457,-120.7385,6,"non-poultry",196
53077,"WA","yakima county",46.457,-120.7385,6,"wild bird",3
53077,"WA","yakima county",46.457,-120.7385,7,"wild bird",1
53077,"WA","yakima county",46.457,-120.7385,9,"wild bird",48
55005,"WI","barron county",45.4237,-91.8483,4,"non-poultry",150
55005,"WI","barron county",45.4237,-91.8483,4,"poultry",157200
55005,"WI","barron county",45.4237,-91.8483,5,"poultry",96600
55005,"WI","barron county",45.4237,-91.8483,5,"wild bird",4
55007,"WI","bayfield county",46.5237,-91.2009,5,"non-poultry",40
55007,"WI","bayfield county",46.5237,-91.2009,5,"wild bird",1
55009,"WI","brown county",44.4525,-88.0037,4,"wild bird",5
55009,"WI","brown county",44.4525,-88.0037,5,"wild bird",4
55009,"WI","brown county",44.4525,-88.0037,9,"captive wild bird",1
55009,"WI","brown county",44.4525,-88.0037,9,"wild bird",6
55011,"WI","buffalo county",44.3798,-91.7545,10,"wild bird",2
55011,"WI","buffalo county",44.3798,-91.7545,12,"wild bird",1
55011,"WI","buffalo county",44.3798,-91.7545,5,"wild bird",2
55013,"WI","burnett county",45.8627,-92.3676,10,"wild bird",27
55013,"WI","burnett county",45.8627,-92.3676,5,"wild bird",1
55015,"WI","calumet county",44.0816,-88.2181,10,"wild bird",1
55015,"WI","calumet county",44.0816,-88.2181,5,"wild bird",1
55015,"WI","calumet county",44.0816,-88.2181,6,"wild bird",1
55017,"WI","chippewa county",45.0694,-91.2799,5,"wild bird",1
55017,"WI","chippewa county",45.0694,-91.2799,9,"wild bird",1
55019,"WI","clark county",44.7347,-90.6121,5,"wild bird",3
55021,"WI","columbia county",43.4666,-89.3337,10,"wild bird",2
55021,"WI","columbia county",43.4666,-89.3337,3,"wild bird",1
55021,"WI","columbia county",43.4666,-89.3337,4,"non-poultry",70
55021,"WI","columbia county",43.4666,-89.3337,4,"wild bird",1
55021,"WI","columbia county",43.4666,-89.3337,5,"wild bird",1
55025,"WI","dane county",43.0673,-89.4181,12,"captive wild bird",3
55025,"WI","dane county",43.0673,-89.4181,12,"wild bird",1
55025,"WI","dane county",43.0673,-89.4181,3,"wild bird",2
55025,"WI","dane county",43.0673,-89.4181,4,"wild bird",5
55025,"WI","dane county",43.0673,-89.4181,5,"wild bird",2
55025,"WI","dane county",43.0673,-89.4181,8,"wild bird",1
55025,"WI","dane county",43.0673,-89.4181,9,"captive wild bird",2
55027,"WI","dodge county",43.4163,-88.7075,4,"wild bird",3
55027,"WI","dodge county",43.4163,-88.7075,6,"wild bird",2
55027,"WI","dodge county",43.4163,-88.7075,9,"wild bird",5
55029,"WI","door county",44.9473,-87.3135,4,"wild bird",1
55029,"WI","door county",44.9473,-87.3135,5,"wild bird",2
55029,"WI","door county",44.9473,-87.3135,6,"wild bird",14
55031,"WI","douglas county",46.4329,-91.9161,5,"wild bird",1
55033,"WI","dunn county",44.9466,-91.8964,5,"captive wild bird",1
55033,"WI","dunn county",44.9466,-91.8964,5,"non-poultry",150
55033,"WI","dunn county",44.9466,-91.8964,9,"poultry",79500
55035,"WI","eau claire county",44.7268,-91.286,5,"wild bird",1
55037,"WI","florence county",45.8485,-88.3981,5,"wild bird",1
55039,"WI","fond du lac county",43.7536,-88.4882,4,"wild bird",1
55039,"WI","fond du lac county",43.7536,-88.4882,5,"non-poultry",20
55039,"WI","fond du lac county",43.7536,-88.4882,5,"wild bird",3
55041,"WI","forest county",45.6673,-88.7704,10,"wild bird",1
55043,"WI","grant county",42.8675,-90.7062,3,"wild bird",1
55047,"WI","green lake county",43.8004,-89.0448,11,"wild bird",1
55047,"WI","green lake county",43.8004,-89.0448,5,"wild bird",1
55047,"WI","green lake county",43.8004,-89.0448,9,"wild bird",1
55055,"WI","jefferson county",43.0208,-88.7759,11,"poultry",187900
55055,"WI","jefferson county",43.0208,-88.7759,3,"poultry",2750700
55055,"WI","jefferson county",43.0208,-88.7759,4,"wild bird",1
55057,"WI","juneau county",43.9246,-90.1138,4,"wild bird",2
55063,"WI","la crosse county",43.9066,-91.1152,8,"wild bird",1
55065,"WI","lafayette county",42.6605,-90.1317,5,"wild bird",1
55067,"WI","langlade county",45.2623,-89.0719,5,"wild bird",2
55069,"WI","lincoln county",45.3375,-89.7346,4,"wild bird",4
55071,"WI","manitowoc county",44.1199,-87.8097,5,"wild bird",1
55071,"WI","manitowoc county",44.1199,-87.8097,9,"wild bird",1
55073,"WI","marathon county",44.8983,-89.7591,10,"wild bird",1
55073,"WI","marathon county",44.8983,-89.7591,11,"non-poultry",30
55075,"WI","marinette county",45.3833,-88.0337,10,"wild bird",1
55075,"WI","marinette county",45.3833,-88.0337,5,"non-poultry",90
55077,"WI","marquette county",43.8196,-89.3987,5,"wild bird",1
55079,"WI","milwaukee county",43.0072,-87.9669,10,"wild bird",1
55079,"WI","milwaukee county",43.0072,-87.9669,3,"wild bird",1
55079,"WI","milwaukee county",43.0072,-87.9669,5,"wild bird",4
55079,"WI","milwaukee county",43.0072,-87.9669,6,"wild bird",1
55083,"WI","oconto county",45.0263,-88.2697,4,"non-poultry",220
55087,"WI","outagamie county",44.4161,-88.4649,4,"wild bird",1
55091,"WI","pepin county",44.5829,-92.0015,4,"wild bird",1
55091,"WI","pepin county",44.5829,-92.0015,5,"wild bird",1
55093,"WI","pierce county",44.7194,-92.4224,5,"captive wild bird",3
55093,"WI","pierce county",44.7194,-92.4224,5,"non-poultry",30
55095,"WI","polk county",45.4614,-92.4413,3,"wild bird",1
55095,"WI","polk county",45.4614,-92.4413,4,"captive wild bird",2
55095,"WI","polk county",45.4614,-92.4413,4,"non-poultry",40
55095,"WI","polk county",45.4614,-92.4413,4,"poultry",22000
55095,"WI","polk county",45.4614,-92.4413,5,"non-poultry",120
55095,"WI","polk county",45.4614,-92.4413,5,"wild bird",2
55097,"WI","portage county",44.476,-89.5014,5,"wild bird",2
55099,"WI","price county",45.6804,-90.3614,5,"wild bird",1
55101,"WI","racine county",42.7475,-88.0612,4,"poultry",220
55101,"WI","racine county",42.7475,-88.0612,4,"wild bird",1
55101,"WI","racine county",42.7475,-88.0612,9,"poultry",10000
55103,"WI","richland county",43.3756,-90.4295,4,"wild bird",1
55105,"WI","rock county",42.6712,-89.0716,4,"non-poultry",20
55105,"WI","rock county",42.6712,-89.0716,4,"wild bird",1
55105,"WI","rock county",42.6712,-89.0716,5,"wild bird",1
55107,"WI","rusk county",45.4752,-91.1331,5,"wild bird",2
55111,"WI","sauk county",43.4267,-89.9482,5,"non-poultry",40
55113,"WI","sawyer county",45.88,-91.1446,5,"captive wild bird",1
55117,"WI","sheboygan county",43.7212,-87.9454,10,"wild bird",1
55117,"WI","sheboygan county",43.7212,-87.9454,12,"wild bird",1
55117,"WI","sheboygan county",43.7212,-87.9454,4,"non-poultry",20
55117,"WI","sheboygan county",43.7212,-87.9454,4,"wild bird",1
55117,"WI","sheboygan county",43.7212,-87.9454,5,"wild bird",4
55117,"WI","sheboygan county",43.7212,-87.9454,9,"wild bird",2
55109,"WI","st. croix county",45.034,-92.4526,10,"non-poultry",20
55109,"WI","st. croix county",45.034,-92.4526,11,"captive wild bird",1
55109,"WI","st. croix county",45.034,-92.4526,13,"captive wild bird",1
55109,"WI","st. croix county",45.034,-92.4526,4,"captive wild bird",1
55109,"WI","st. croix county",45.034,-92.4526,5,"captive wild bird",3
55109,"WI","st. croix county",45.034,-92.4526,5,"wild bird",3
55109,"WI","st. croix county",45.034,-92.4526,9,"captive wild bird",1
55121,"WI","trempealeau county",44.304,-91.3585,5,"captive wild bird",2
55123,"WI","vernon county",43.5939,-90.8344,4,"wild bird",1
55127,"WI","walworth county",42.6685,-88.5419,5,"wild bird",1
55129,"WI","washburn county",45.8992,-91.7913,5,"wild bird",2
55131,"WI","washington county",43.3685,-88.2307,9,"poultry",120
55133,"WI","waukesha county",43.0182,-88.3045,11,"non-poultry",10
55133,"WI","waukesha county",43.0182,-88.3045,4,"wild bird",1
55133,"WI","waukesha county",43.0182,-88.3045,9,"wild bird",4
55135,"WI","waupaca county",44.4705,-88.9648,5,"wild bird",1
55139,"WI","winnebago county",44.0689,-88.6447,4,"wild bird",1
55139,"WI","winnebago county",44.0689,-88.6447,5,"wild bird",7
55139,"WI","winnebago county",44.0689,-88.6447,9,"wild bird",1
55141,"WI","wood county",44.4553,-90.0416,13,"wild bird",1
55141,"WI","wood county",44.4553,-90.0416,5,"wild bird",1
54075,"WV","pocahontas county",38.3318,-80.0078,12,"wild bird",1
56001,"WY","albany county",41.6544,-105.7239,10,"wild bird",4
56001,"WY","albany county",41.6544,-105.7239,11,"wild bird",1
56001,"WY","albany county",41.6544,-105.7239,4,"wild bird",3
56001,"WY","albany county",41.6544,-105.7239,5,"wild bird",3
56001,"WY","albany county",41.6544,-105.7239,9,"wild bird",2
56003,"WY","big horn county",44.5267,-107.9952,10,"wild bird",1
56005,"WY","campbell county",44.2483,-105.5483,10,"wild bird",1
56005,"WY","campbell county",44.2483,-105.5483,5,"non-poultry",30
56005,"WY","campbell county",44.2483,-105.5483,5,"wild bird",2
56005,"WY","campbell county",44.2483,-105.5483,9,"wild bird",1
56007,"WY","carbon county",41.6946,-106.9307,5,"wild bird",2
56009,"WY","converse county",42.9724,-105.5071,10,"wild bird",1
56009,"WY","converse county",42.9724,-105.5071,11,"non-poultry",20
56009,"WY","converse county",42.9724,-105.5071,4,"wild bird",1
56013,"WY","fremont county",43.0405,-108.6304,10,"non-poultry",30
56013,"WY","fremont county",43.0405,-108.6304,11,"wild bird",1
56013,"WY","fremont county",43.0405,-108.6304,12,"wild bird",2
56013,"WY","fremont county",43.0405,-108.6304,13,"wild bird",4
56013,"WY","fremont county",43.0405,-108.6304,4,"non-poultry",50
56013,"WY","fremont county",43.0405,-108.6304,4,"wild bird",3
56013,"WY","fremont county",43.0405,-108.6304,5,"wild bird",2
56013,"WY","fremont county",43.0405,-108.6304,9,"wild bird",1
56015,"WY","goshen county",42.0879,-104.3533,12,"wild bird",2
56015,"WY","goshen county",42.0879,-104.3533,13,"wild bird",3
56017,"WY","hot springs county",43.7189,-108.4421,13,"wild bird",3
56019,"WY","johnson county",44.0388,-106.5847,10,"wild bird",1
56019,"WY","johnson county",44.0388,-106.5847,13,"wild bird",3
56019,"WY","johnson county",44.0388,-106.5847,3,"non-poultry",40
56019,"WY","johnson county",44.0388,-106.5847,4,"wild bird",12
56019,"WY","johnson county",44.0388,-106.5847,9,"wild bird",1
56021,"WY","laramie county",41.3071,-104.6896,10,"wild bird",1
56021,"WY","laramie county",41.3071,-104.6896,11,"wild bird",1
56021,"WY","laramie county",41.3071,-104.6896,12,"wild bird",2
56021,"WY","laramie county",41.3071,-104.6896,13,"wild bird",3
56021,"WY","laramie county",41.3071,-104.6896,5,"wild bird",1
56023,"WY","lincoln county",42.2639,-110.656,5,"non-poultry",40
56025,"WY","natrona county",42.9622,-106.7985,13,"wild bird",2
56025,"WY","natrona county",42.9622,-106.7985,5,"wild bird",1
56025,"WY","natrona county",42.9622,-106.7985,9,"wild bird",1
56029,"WY","park county",44.5205,-109.5879,10,"wild bird",3
56029,"WY","park county",44.5205,-109.5879,11,"wild bird",1
56029,"WY","park county",44.5205,-109.5879,13,"wild bird",4
56029,"WY","park county",44.5205,-109.5879,3,"non-poultry",40
56029,"WY","park county",44.5205,-109.5879,4,"non-poultry",100
56029,"WY","park county",44.5205,-109.5879,4,"wild bird",7
56029,"WY","park county",44.5205,-109.5879,5,"wild bird",4
56029,"WY","park county",44.5205,-109.5879,9,"wild bird",2
56031,"WY","platte county",42.1332,-104.9659,13,"wild bird",3
56031,"WY","platte county",42.1332,-104.9659,5,"wild bird",1
56033,"WY","sheridan county",44.79,-106.8793,10,"wild bird",3
56033,"WY","sheridan county",44.79,-106.8793,12,"wild bird",1
56033,"WY","sheridan county",44.79,-106.8793,4,"non-poultry",50
56033,"WY","sheridan county",44.79,-106.8793,4,"wild bird",3
56033,"WY","sheridan county",44.79,-106.8793,5,"non-poultry",20
56033,"WY","sheridan county",44.79,-106.8793,5,"wild bird",1
56035,"WY","sublette county",42.7669,-109.9147,5,"wild bird",4
56035,"WY","sublette county",42.7669,-109.9147,6,"wild bird",3
56037,"WY","sweetwater county",41.6595,-108.8795,5,"wild bird",1
56039,"WY","teton county",43.9347,-110.5898,10,"wild bird",1
56039,"WY","teton county",43.9347,-110.5898,12,"captive wild bird",2
56039,"WY","teton county",43.9347,-110.5898,4,"wild bird",3
56039,"WY","teton county",43.9347,-110.5898,5,"wild bird",6
56039,"WY","teton county",43.9347,-110.5898,6,"wild bird",1
56039,"WY","teton county",43.9347,-110.5898,9,"wild bird",1
56043,"WY","washakie county",43.905,-107.6829,13,"wild bird",1
